Text	Person/num. agreement
So they seen me at the VA, psychologists, psychiatrists, and after probably about maybe three or four months, they denied that my war experience had anything to do with what was going on with me.	0
And when that round went up it was only going probably about maybe thirty-five feet out.	0
[I was a member of the NAACP]	0
and I was supposed—an advisor had me all down to get my degree, my Ph.D either 57 or 58.	0
I mean I knew what I was going through.	0
Because we didn’t live near them , so I didn’t know a lot of people, my relatives , on his side, except a couple of —you know, one sister.	0
And then once you got into the military, did you notice racist issues there?	0
Okay, we were bused.	0
All the way from Mississippi —which I look at Mississippi and it’s a good thing.	0
[Phase Two we would like to also revitalize bathroom facilities in this cafeteria.]	0
I said , “Well you are entitled to get it back	0
It wasn’t—it was Emporium, but the first pair of shoes that I bought came from Clifford Shoe Store in Perry, and my pants and stuff came from Emporium.	0
I said, “Who is it?”	0
Now it’s a hundred and one this month.	0
[So we come along and kept it going, and I wish that my grandkids were still here so they could keep it going.]	0
No, this is in 67.	0
So it's the idea of trying to give students the idea that you can accomplish.	0
The boy ’ name is Joshua.	0
You know , you got a family you were supporting.	0
But there were opportunities for people to go off to college.	0
And once you became positive that it was right, you were ready to argue with me if I said it was wrong.	0
So, I did and the life I lived is what they taught me even to this day.	0
But I am now more comfortable reaching out to people if I need help or information or whatever it is and that really has made the process so much easier.	0
Methodist.	0
Now what about this First Presbyterian Church, the block over?	0
I was so out done; I didn't even know what to do.	0
They had placed here in a rural school right down the road about five miles and the school's name was Hampton Spring Elementary.	0
[Did you actually, if not know specifically did you know of who the people in the Klan were actually here locally?]	0
So I was examined in September of 60— 67?	0
